Document Date,Object type,Object,Cost Element,Document Number,Val/COArea Crcy,CO area currency,Value TranCurr,Transaction Currency,Purchasing Document,Purchase order text,Project Definition,WBS Element,Partner object,Partner object type,Posting Date,Created on,User Name,Reversal document,Ref.document type,Ref Document Number,Document type,Value Type,Name,Trading Partner,Functional Area,CO object name,Object type,Partner object type,Cost element name,Cost element descr.,Offsetting acct no.,Offsetting account type,Total Quantity,Total quantity,Personnel Number,Name of employee or applicant,Description,Business Transaction,Document Header Text,Ref. company code,Original bus. trans,Item,Business Area,Company Code,Partner Object Class,FI Posting Item,CO partner object name,Partner-CCtr,Source Object,Source object name,Origin-obj. type,Source object type,Name of offsetting account,Name of offsetting account,Material Description,Material
8/17/2019,WBS,136176W,98793067,602178766,0,USD,0,USD,,,136176,136176W,52841993,PSG,8/31/2019,8/17/2019,BTC_USER,,R,7685491,,4,,,7010,PS Project Warranty,WBS element,Profitability segmnt,WAR-settle plan cost,WAR - Settlement of planned costs,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
8/8/2019,NWA,N136176W-03 3000,92771016,922224672,44.5,USD,44.5,USD,,,136176,136176W-12-03,463120/PERS4,ATY,8/8/2019,8/8/2019,GS3_USER,,R,37659738,,4,Director IT,,7010,Integrated (WCS),Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.50,0.50,1000207,Dietzer Daniel,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
8/1/2019,WBS,136176W,98793067,602177575,0,USD,0,USD,,,136176,136176W,52841993,PSG,7/31/2019,8/1/2019,BTC_USER,,R,7682094,,4,,,7010,PS Project Warranty,WBS element,Profitability segmnt,WAR-settle plan cost,WAR - Settlement of planned costs,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
7/31/2019,NWA,N136176W-02 2000,92771016,922185807,89,USD,89,USD,,,136176,136176W-12-01-02,463120/PERS4,ATY,7/31/2019,7/31/2019,GS3_USER,,R,37659751,,4,PLC-AB,,7010,Controls PS Engineering Labor General,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,1.00,1.00,4511701,Stevenson Kevin,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
7/31/2019,NWA,N136176W-02 2000,92771016,922185808,89,USD,89,USD,,,136176,136176W-12-01-02,463120/PERS4,ATY,7/31/2019,7/31/2019,GS3_USER,,R,37659751,,4,PLC-AB,,7010,Controls PS Engineering Labor General,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,1.00,1.00,4511701,Stevenson Kevin,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
7/31/2019,NWA,N136176W-02 2000,92771016,922185809,89,USD,89,USD,,,136176,136176W-12-01-02,463120/PERS4,ATY,7/31/2019,7/31/2019,GS3_USER,,R,37659751,,4,PLC-AB,,7010,Controls PS Engineering Labor General,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,1.00,1.00,4511701,Stevenson Kevin,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
7/20/2019,WBS,136176W,98793067,602169771,0,USD,0,USD,,,136176,136176W,52841993,PSG,7/31/2019,7/20/2019,BTC_USER,,R,7670959,,4,,,7010,PS Project Warranty,WBS element,Profitability segmnt,WAR-settle plan cost,WAR - Settlement of planned costs,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
7/18/2019,NWA,N136176W-03 3000,92771016,922086897,44.5,USD,44.5,USD,,,136176,136176W-12-03,463120/PERS4,ATY,7/18/2019,7/18/2019,GS3_USER,,R,37659738,,4,Director IT,,7010,Integrated (WCS),Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.50,0.50,1000207,Dietzer Daniel,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
6/30/2019,WBS,136176W,98793067,602161688,0,USD,0,USD,,,136176,136176W,52841993,PSG,6/30/2019,6/30/2019,BTC_USER,,R,7659415,,4,,,7010,PS Project Warranty,WBS element,Profitability segmnt,WAR-settle plan cost,WAR - Settlement of planned costs,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
6/28/2019,NWA,N136176W-03 3000,92771016,921983668,44.5,USD,44.5,USD,,,136176,136176W-12-03,463120/PERS4,ATY,6/28/2019,6/28/2019,GS3_USER,,R,37659738,,4,Director IT,,7010,Integrated (WCS),Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.50,0.50,1000207,Dietzer Daniel,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
6/1/2019,WBS,136176W,98793067,602149550,0,USD,0,USD,,,136176,136176W,52841993,PSG,5/31/2019,6/1/2019,BTC_USER,,R,7626888,,4,,,7010,PS Project Warranty,WBS element,Profitability segmnt,WAR-settle plan cost,WAR - Settlement of planned costs,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
5/30/2019,NWA,N136176W-06 6000,92771016,921767513,44.5,USD,44.5,USD,,,136176,136176W-12-06-06,463120/PERS4,ATY,5/30/2019,5/30/2019,GS3_USER,,R,37659782,,4,DIT Issue - stores beong skipped,,7010,Mechanical Installation Labor PERM,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.50,0.50,11503,Lutsic Christopher,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
5/30/2019,NWA,N136176W-06 6000,92771016,921767514,89,USD,89,USD,,,136176,136176W-12-06-06,463120/PERS4,ATY,5/30/2019,5/30/2019,GS3_USER,,R,37659782,,4,DIT,,7010,Mechanical Installation Labor PERM,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,1.00,1.00,11008,Axdorff Michael,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
4/20/2019,WBS,136176W,98793067,602126484,0,USD,0,USD,,,136176,136176W,52841993,PSG,4/30/2019,4/20/2019,BTC_USER,,R,7578059,,4,,,7010,PS Project Warranty,WBS element,Profitability segmnt,WAR-settle plan cost,WAR - Settlement of planned costs,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
4/15/2019,NWA,N136176W-06 6000,92771016,921454742,44.5,USD,44.5,USD,,,136176,136176W-12-06-06,463120/PERS4,ATY,4/15/2019,4/15/2019,GS3_USER,,R,37659782,,4,Conveyor,,7010,Mechanical Installation Labor PERM,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.50,0.50,512805,Carter William,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
4/12/2019,NWA,N136176W-03 3000,92771016,921444326,44.5,USD,44.5,USD,,,136176,136176W-12-03,463120/PERS4,ATY,4/12/2019,4/12/2019,GS3_USER,,R,37659738,,4,PLC-AB,,7010,Integrated (WCS),Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.50,0.50,1000206,Hopman Zachary,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
4/12/2019,NWA,N136176W-06 6000,92771016,921444327,44.5,USD,44.5,USD,,,136176,136176W-12-06-06,463120/PERS4,ATY,4/12/2019,4/12/2019,GS3_USER,,R,37659782,,4,Motor Fault in Aerosol room,,7010,Mechanical Installation Labor PERM,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.50,0.50,11503,Lutsic Christopher,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
4/8/2019,NWA,N136176W-06 6000,92771016,921412593,26.7,USD,26.7,USD,,,136176,136176W-12-06-06,463120/PERS4,ATY,4/8/2019,4/8/2019,GS3_USER,,R,37659782,,4,PLC,,7010,Mechanical Installation Labor PERM,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.30,0.30,512615,Vu Tuan,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
4/1/2019,WBS,136176W,98793067,602125926,0,USD,0,USD,,,136176,136176W,52841993,PSG,3/31/2019,4/1/2019,BTC_USER,,R,7573280,,4,,,7010,PS Project Warranty,WBS element,Profitability segmnt,WAR-settle plan cost,WAR - Settlement of planned costs,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
3/31/2019,NWA,N136176W-06 6000,92771016,921364576,400.5,USD,400.5,USD,,,136176,136176W-12-06-06,463120/PERS4,ATY,3/31/2019,3/31/2019,GS3_USER,,R,37659782,,4,PLC,,7010,Mechanical Installation Labor PERM,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,4.50,4.50,264049,Van Suilichem Chester,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
3/31/2019,NWA,N136176W-06 6000,92771016,921364577,44.5,USD,44.5,USD,,,136176,136176W-12-06-06,463120/PERS4,ATY,3/31/2019,3/31/2019,GS3_USER,,R,37659782,,4,PLC issues,,7010,Mechanical Installation Labor PERM,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.50,0.50,2773,Mcburnett Diane,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
3/31/2019,NWA,N136176W-06 6000,92771016,921364578,222.5,USD,222.5,USD,,,136176,136176W-12-06-06,463120/PERS4,ATY,3/31/2019,3/31/2019,GS3_USER,,R,37659782,,4,MCS,,7010,Mechanical Installation Labor PERM,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,2.50,2.50,264049,Van Suilichem Chester,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
3/16/2019,WBS,136176W,98793067,602113771,0,USD,0,USD,,,136176,136176W,52841993,PSG,3/31/2019,3/16/2019,BTC_USER,,R,7558422,,4,,,7010,PS Project Warranty,WBS element,Profitability segmnt,WAR-settle plan cost,WAR - Settlement of planned costs,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
3/15/2019,NWA,N136176W-01 1000,92771016,921248288,37,USD,37,USD,,,136176,136176W-12-01-01,463140/PERS4,ATY,3/15/2019,3/15/2019,GS3_USER,,R,37659750,,4,,,7010,Mechanical Engineering Labor General,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.50,0.50,13379,Myers Julie,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS-Parts Spares Supp / Labor DI,463140,463140/PERS4,CS-Parts Spares Supp / Labor DI,ATY,Activity type,,,,
3/15/2019,NWA,N136176W-01 1000,92771016,921248289,37,USD,37,USD,,,136176,136176W-12-01-01,463140/PERS4,ATY,3/15/2019,3/15/2019,GS3_USER,,R,37659750,,4,,,7010,Mechanical Engineering Labor General,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.50,0.50,13379,Myers Julie,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS-Parts Spares Supp / Labor DI,463140,463140/PERS4,CS-Parts Spares Supp / Labor DI,ATY,Activity type,,,,
2/23/2019,WBS,136176W-12-11-1361,98793801,602104351,157.85,USD,157.85,USD,,,136176,136176W-12-11-1361,810811/10,SDI,2/28/2019,2/23/2019,GS3_USER,,R,7537273,,4,WBS 136176W-12-11-1361,,7010,Third Party Material - PS Mechanical,WBS element,Sales document item,SD MTO Cost settlemt,SD MTO Cost settlement,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Production,0,REPAIR:50mm PWR RLR 388.7mm SHL 0-GRV SI,,,,,,,,,
2/1/2019,WBS,136176W-12-11-1361,98793801,602096256,4.62,USD,4.62,USD,,,136176,136176W-12-11-1361,806539/10,SDI,1/31/2019,2/1/2019,GS3_USER,,R,7523031,,4,WBS 136176W-12-11-1361,,7010,Third Party Material - PS Mechanical,WBS element,Sales document item,SD MTO Cost settlemt,SD MTO Cost settlement,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Production,0,50MM CPLD PWR RLR 388.7MM SHL 0-GRV SGL,,,,,,,,,
1/26/2019,WBS,136176W,98793067,602089996,0,USD,0,USD,,,136176,136176W,52841993,PSG,1/31/2019,1/26/2019,BTC_USER,,R,7511969,,4,,,7010,PS Project Warranty,WBS element,Profitability segmnt,WAR-settle plan cost,WAR - Settlement of planned costs,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
1/22/2019,NWA,N136176W-06 6000,92771016,920874191,17.8,USD,17.8,USD,,,136176,136176W-12-06-06,463120/PERS4,ATY,1/22/2019,1/22/2019,GS3_USER,,R,37659782,,4,took call,,7010,Mechanical Installation Labor PERM,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.20,0.20,1685,Pickel David,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
10/31/2018,WBS,136176W,98793067,602057261,0,USD,0,USD,,,136176,136176W,52841993,PSG,10/31/2018,10/31/2018,BTC_USER,,R,7451668,,4,,,7010,PS Project Warranty,WBS element,Profitability segmnt,WAR-settle plan cost,WAR - Settlement of planned costs,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
10/30/2018,NWA,N136176W-06 6000,92771016,920481057,26.4,USD,26.4,USD,,,136176,136176W-12-06-06,463120/PERS4,ATY,10/30/2018,10/30/2018,GS3_USER,,R,37659782,,4,PTL Cart issue,,7010,Mechanical Installation Labor PERM,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.30,0.30,11503,Lutsic Christopher,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
9/15/2018,WBS,136176W,98793067,602036409,0,USD,0,USD,,,136176,136176W,52841993,PSG,9/30/2018,9/15/2018,BTC_USER,,R,7417819,,4,,,7010,PS Project Warranty,WBS element,Profitability segmnt,WAR-settle plan cost,WAR - Settlement of planned costs,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
9/12/2018,NWA,N136176W-06 6000,92771016,920264100,52.8,USD,52.8,USD,,,136176,136176W-12-06-06,463120/PERS4,ATY,9/12/2018,9/12/2018,GS3_USER,,R,37659782,,4,Air Operator Case Stop issue,,7010,Mechanical Installation Labor PERM,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.60,0.60,11503,Lutsic Christopher,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
9/12/2018,NWA,N136176W-06 6000,92771016,920264101,26.4,USD,26.4,USD,,,136176,136176W-12-06-06,463120/PERS4,ATY,9/12/2018,9/12/2018,GS3_USER,,R,37659782,,4,PTL Cart issue,,7010,Mechanical Installation Labor PERM,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.30,0.30,11503,Lutsic Christopher,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
8/31/2018,WBS,136176,98793060,602032724,-99.41,USD,0,USD,,,136176,136176,52841991,PSG,8/31/2018,8/31/2018,BTC_USER,,R,7410585,,4,,,7010,PS Project,WBS element,Profitability segmnt,WBS PA COS Settle,WBS PA COS Settle,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
8/18/2018,WBS,136176,98793060,602021599,-683.49,USD,0,USD,,,136176,136176,52841991,PSG,8/31/2018,8/18/2018,BTC_USER,,R,7396753,,4,,,7010,PS Project,WBS element,Profitability segmnt,WBS PA COS Settle,WBS PA COS Settle,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
8/18/2018,WBS,136176W,98793067,602022977,0,USD,0,USD,,,136176,136176W,52841993,PSG,8/31/2018,8/18/2018,BTC_USER,,R,7396755,,4,,,7010,PS Project Warranty,WBS element,Profitability segmnt,WAR-settle plan cost,WAR - Settlement of planned costs,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
8/14/2018,NWA,N136176W-03 3300,92771016,920156442,44,USD,44,USD,,,136176,136176W-12-03,463120/PERS4,ATY,8/14/2018,8/14/2018,GS3_USER,,R,37659744,,4,,,7010,Equipment Management System,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.50,0.50,15837,Majors Kevin,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
8/14/2018,NWA,N136176-06 6000,92771016,920156436,140.8,USD,140.8,USD,,,136176,136176-12-06-06,463120/PERS4,ATY,8/14/2018,8/14/2018,GS3_USER,,R,37659629,,4,PTL Cart issue,,7010,Mechanical Installation Labor PERM,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,1.60,1.60,11503,Lutsic Christopher,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
8/14/2018,NWA,N136176-06 6000,92771016,920156437,26.4,USD,26.4,USD,,,136176,136176-12-06-06,463120/PERS4,ATY,8/14/2018,8/14/2018,GS3_USER,,R,37659629,,4,PTL Cart issue,,7010,Mechanical Installation Labor PERM,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.30,0.30,11503,Lutsic Christopher,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
8/14/2018,NWA,N136176-06 6000,92771016,920156438,396,USD,396,USD,,,136176,136176-12-06-06,463120/PERS4,ATY,8/14/2018,8/14/2018,GS3_USER,,R,37659629,,4,PTL Cart issue,,7010,Mechanical Installation Labor PERM,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,4.50,4.50,11503,Lutsic Christopher,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
8/14/2018,NWA,N136176-06 6000,92771016,920156439,26.4,USD,26.4,USD,,,136176,136176-12-06-06,463120/PERS4,ATY,8/14/2018,8/14/2018,GS3_USER,,R,37659629,,4,PTL Cart issue,,7010,Mechanical Installation Labor PERM,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.30,0.30,11503,Lutsic Christopher,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
8/14/2018,NWA,N136176-06 6000,92771016,920156440,26.4,USD,26.4,USD,,,136176,136176-12-06-06,463120/PERS4,ATY,8/14/2018,8/14/2018,GS3_USER,,R,37659629,,4,PTL Cart issue,,7010,Mechanical Installation Labor PERM,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.30,0.30,11503,Lutsic Christopher,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
8/14/2018,NWA,N136176-06 6000,92771016,920156441,61.6,USD,61.6,USD,,,136176,136176-12-06-06,463120/PERS4,ATY,8/14/2018,8/14/2018,GS3_USER,,R,37659629,,4,PTL Cart issue,,7010,Mechanical Installation Labor PERM,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.70,0.70,11503,Lutsic Christopher,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
8/14/2018,NWA,N136176W-06 6000,92771016,920156443,66,USD,66,USD,,,136176,136176W-12-06-06,463120/PERS4,ATY,8/14/2018,8/14/2018,GS3_USER,,R,37659782,,4,PickDirector,,7010,Mechanical Installation Labor PERM,Network activity,Activity type,Labor - DI Service,Labor - DI Service,,,0.75,0.75,512615,Vu Tuan,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,CS - Tech Supp Desk / Labor DI,463120,463120/PERS4,CS - Tech Supp Desk / Labor DI,ATY,Activity type,,,,
7/28/2018,WBS,136176,98793060,602016017,-142.4,USD,0,USD,,,136176,136176,52841991,PSG,7/31/2018,7/28/2018,BTC_USER,,R,7379833,,4,,,7010,PS Project,WBS element,Profitability segmnt,WBS PA COS Settle,WBS PA COS Settle,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
7/26/2018,WBS,136176,50100000,227692626,"20,000.00",USD,"20,000.00",USD,,,136176,136176,,,7/26/2018,7/30/2018,MCKINLDJ,,R,3100000375,IC,4,Move from BS to CS,0,,PS Project,WBS element,,Sales to 3rd parties,Sales to third parties - outside Germany,50100000,S,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,332057,GR01,RFBU,0,5000,GR01,,9,,,,,,,Sales to 3rd parties,Sales to third parties,,
7/21/2018,WBS,136176,98793001,602010479,"1,326.60",USD,0,USD,,,136176,136176,52841991,PSG,7/31/2018,7/21/2018,BTC_USER,,R,7374914,,4,,,7010,PS Project,WBS element,Profitability segmnt,WBS PA Rev Settle,WBS PA Rev Settle,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
7/21/2018,WBS,136176W,98793067,602010480,-9.26,USD,0,USD,,,136176,136176W,52841993,PSG,7/31/2018,7/21/2018,BTC_USER,,R,7374934,,4,,,7010,PS Project Warranty,WBS element,Profitability segmnt,WAR-settle plan cost,WAR - Settlement of planned costs,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
7/10/2018,WBS,136176-12-12,60100006,227677161,142.4,USD,142.4,USD,,,136176,136176-12-12,,,7/24/2018,7/24/2018,CAHOONLA,,R,1900056337,KR,4,,0,7010,PS Special Cost,WBS element,,Freight,Freight,5596,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RFBU,0,5000,GR01,,2,,,,,,,ARCBEST,ARCBEST,,
6/30/2018,WBS,136176,98793001,602006133,"2,379.90",USD,0,USD,,,136176,136176,52841991,PSG,6/30/2018,6/30/2018,BTC_USER,,R,7359435,,4,,,7010,PS Project,WBS element,Profitability segmnt,WBS PA Rev Settle,WBS PA Rev Settle,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
6/30/2018,WBS,136176,98793060,602006133,"-1,793.62",USD,0,USD,,,136176,136176,52841991,PSG,6/30/2018,6/30/2018,BTC_USER,,R,7359435,,4,,,7010,PS Project,WBS element,Profitability segmnt,WBS PA COS Settle,WBS PA COS Settle,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
6/30/2018,WBS,136176W,98793067,602006134,-16.97,USD,0,USD,,,136176,136176W,52841993,PSG,6/30/2018,6/30/2018,BTC_USER,,R,7359478,,4,,,7010,PS Project Warranty,WBS element,Profitability segmnt,WAR-settle plan cost,WAR - Settlement of planned costs,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
6/27/2018,NWA,N136176-01 1000 1001,92771013,919974848,592,USD,592,USD,,,136176,136176-12-01-01,430100/PERS4,ATY,6/27/2018,6/27/2018,GS3_USER,,R,37659553,,4,,,7010,Implementation / Coordination,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,8.00,8.00,218,Bentley Timothy,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Mechanical / Labor DI,430100,430100/PERS4,ENG - Mechanical / Labor DI,ATY,Activity type,,,,
6/27/2018,NWA,N136176-01 1000 1001,92771013,919974849,592,USD,592,USD,,,136176,136176-12-01-01,430100/PERS4,ATY,6/27/2018,6/27/2018,GS3_USER,,R,37659553,,4,,,7010,Implementation / Coordination,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,8.00,8.00,218,Bentley Timothy,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Mechanical / Labor DI,430100,430100/PERS4,ENG - Mechanical / Labor DI,ATY,Activity type,,,,
